file_path,emotion,intensity,gender,actor_id,augmentation,audio,sr
,disgust,strong,female,14,noise,"[ 0.00403005 -0.00030479  0.00383467 ... -0.00115824  0.00048177
  0.007308  ]",22050.0
./Actor_14\03-01-07-02-02-01-14.wav,disgust,strong,female,14,original,,
,disgust,strong,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.5575692e-06
  2.2288998e-07  2.4276903e-06]",22050.0
,disgust,strong,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.0037317e-06
 -2.0120212e-06  7.0505598e-07]",22050.0
,disgust,strong,female,14,noise,"[ 0.00476963 -0.00329263  0.00840509 ... -0.00312483 -0.00676075
  0.00452823]",22050.0
./Actor_14\03-01-07-02-02-02-14.wav,disgust,strong,female,14,original,,
,disgust,strong,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.9968468e-06
 -1.8057968e-06  3.2870020e-07]",22050.0
,disgust,strong,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.2292477e-06
 -1.0248176e-06 -1.2207478e-06]",22050.0
,disgust,strong,female,14,noise,"[ 0.00190225 -0.00880744 -0.00695865 ...  0.00354995 -0.00535321
  0.00842992]",22050.0
./Actor_14\03-01-08-01-01-01-14.wav,surprised,normal,female,14,original,,
,surprised,normal,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.5153812e-06
 -1.3238713e-07  8.1720884e-07]",22050.0
,surprised,normal,female,14,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.7948389e-07 3.3755896e-07
 3.5829862e-06]",22050.0
,surprised,normal,female,14,noise,"[ 0.00829874 -0.00535952  0.00166268 ...  0.00213022  0.00305088
 -0.00109087]",22050.0
./Actor_14\03-01-08-01-01-02-14.wav,surprised,normal,female,14,original,,
,surprised,normal,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.5269516e-06
  1.6275666e-06 -4.4789249e-06]",22050.0
,surprised,normal,female,14,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.2979623e-06 1.3745660e-06
 4.1595067e-06]",22050.0
,surprised,normal,female,14,noise,"[-3.66108880e-05 -3.00613663e-04  3.15569723e-03 ...  3.42785680e-04
  3.72399449e-03 -2.33274810e-03]",22050.0
./Actor_14\03-01-08-01-02-01-14.wav,surprised,normal,female,14,original,,
,surprised,normal,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.1141846e-05
  5.1646830e-06 -6.9741550e-06]",22050.0
,surprised,normal,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.1786118e-06
  3.4591055e-06 -4.6467067e-06]",22050.0
,surprised,normal,female,14,noise,"[-0.00743146 -0.00076053 -0.00066887 ... -0.00550889  0.00189559
 -0.001992  ]",22050.0
./Actor_14\03-01-08-01-02-02-14.wav,surprised,normal,female,14,original,,
,surprised,normal,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.3323928e-06
  2.1053972e-06  6.2812524e-07]",22050.0
,surprised,normal,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.4712120e-06
 -4.9464375e-06 -1.5940833e-06]",22050.0
,surprised,normal,female,14,noise,"[-0.00287307  0.00849882 -0.00378125 ...  0.00793447  0.00045275
 -0.00524039]",22050.0
./Actor_14\03-01-08-02-01-01-14.wav,surprised,strong,female,14,original,,
,surprised,strong,female,14,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.5619370e-06 1.7215086e-06
 2.1393396e-06]",22050.0
,surprised,strong,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.9249952e-06
  4.8993982e-08 -1.6997645e-06]",22050.0
,surprised,strong,female,14,noise,"[ 0.00263303 -0.010647    0.00524178 ...  0.00055138  0.01445161
  0.00289226]",22050.0
./Actor_14\03-01-08-02-01-02-14.wav,surprised,strong,female,14,original,,
,surprised,strong,female,14,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.4904087e-06 1.3095094e-05
 3.6074198e-06]",22050.0
,surprised,strong,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -9.8869987e-06
 -9.2302826e-06 -1.1878014e-05]",22050.0
,surprised,strong,female,14,noise,"[ 0.00191038  0.00491157 -0.00389029 ...  0.00018631 -0.00016676
  0.00322058]",22050.0
./Actor_14\03-01-08-02-02-01-14.wav,surprised,strong,female,14,original,,
,surprised,strong,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  6.7125347e-07
 -9.3373569e-07  1.2353174e-06]",22050.0
,surprised,strong,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.8160625e-06
 -6.5656418e-06 -6.1534729e-06]",22050.0
,surprised,strong,female,14,noise,"[ 0.00511531  0.0054078   0.00622336 ... -0.00114715  0.00551156
 -0.00398085]",22050.0
./Actor_14\03-01-08-02-02-02-14.wav,surprised,strong,female,14,original,,
,surprised,strong,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.1334604e-06
  5.0094388e-07 -5.3562590e-06]",22050.0
,surprised,strong,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.2944393e-06
  4.2155848e-06 -3.1519064e-06]",22050.0
,surprised,strong,female,14,noise,"[-0.0066811   0.00114012  0.00169754 ... -0.00240771 -0.00047835
  0.00513532]",22050.0
./Actor_15\03-01-01-01-01-01-15.wav,neutral,normal,male,15,original,,
,neutral,normal,male,15,pitch,"[ 4.4110729e-07 -5.4525862e-07  7.2085055e-07 ...  1.9618379e-05
  3.5448251e-05  2.0261834e-05]",22050.0
,neutral,normal,male,15,stretch,"[ 6.01590600e-08 -1.06990036e-07  3.13286222e-07 ... -1.90325172e-05
 -1.90875562e-05 -2.01378316e-05]",22050.0
,neutral,normal,male,15,noise,"[ 0.00919851 -0.00089961 -0.00018771 ...  0.00103433  0.0085875
  0.00606803]",22050.0
./Actor_15\03-01-01-01-01-02-15.wav,neutral,normal,male,15,original,,
,neutral,normal,male,15,pitch,"[-7.2327348e-06 -9.7816119e-06 -2.7241278e-05 ... -4.7198446e-05
 -5.6349360e-05 -4.6067813e-05]",22050.0
,neutral,normal,male,15,stretch,"[-9.7728953e-06 -6.8305485e-06 -2.6084939e-05 ... -1.8597651e-05
 -2.5449568e-05 -1.7197346e-05]",22050.0
,neutral,normal,male,15,noise,"[-2.54352668e-05 -3.80626333e-03  3.01818846e-04 ...  4.08017429e-03
  6.32093644e-04 -1.20022116e-03]",22050.0
./Actor_15\03-01-01-01-02-01-15.wav,neutral,normal,male,15,original,,
,neutral,normal,male,15,pitch,"[ 2.8345391e-07 -1.7163442e-08  2.9239462e-07 ...  1.4106275e-05
  1.6085916e-05  1.0437532e-05]",22050.0
,neutral,normal,male,15,stretch,"[ 8.6929504e-09  3.0564354e-07 -8.9949800e-08 ... -7.7082499e-05
 -7.5902928e-05 -8.1280035e-05]",22050.0
,neutral,normal,male,15,noise,"[-1.04434055e-02  1.27787908e-03  5.62209711e-03 ... -2.78850431e-05
  4.02158816e-03  5.00758515e-03]",22050.0
./Actor_15\03-01-01-01-02-02-15.wav,neutral,normal,male,15,original,,
,neutral,normal,male,15,pitch,"[ 2.4857461e-06 -4.3516775e-06 -1.6777860e-05 ...  5.9275844e-06
  1.8248344e-05  9.4722645e-06]",22050.0
,neutral,normal,male,15,stretch,"[ 1.0888482e-06 -1.4623163e-06 -1.6880778e-05 ...  2.0685609e-05
  1.6170605e-05  2.3295914e-05]",22050.0
,neutral,normal,male,15,noise,"[-0.0012503   0.00624478 -0.00052115 ... -0.00514863  0.00333673
  0.00511422]",22050.0
./Actor_15\03-01-02-01-01-01-15.wav,calm,normal,male,15,original,,
,calm,normal,male,15,pitch,"[-5.9330581e-05 -6.7285306e-05 -1.0149264e-05 ... -8.7457120e-06
 -1.4997810e-05 -2.5472717e-05]",22050.0
,calm,normal,male,15,stretch,"[-6.5950633e-05 -6.8003268e-05 -2.3860881e-05 ... -8.8427714e-06
 -1.0049144e-05 -8.6196824e-06]",22050.0
,calm,normal,male,15,noise,"[ 0.00224995 -0.00986178 -0.00098049 ...  0.00231983 -0.00151969
 -0.00635611]",22050.0
./Actor_15\03-01-02-01-01-02-15.wav,calm,normal,male,15,original,,
,calm,normal,male,15,pitch,"[ 4.9648935e-07 -8.4830026e-07  1.8612170e-07 ...  2.1529821e-05
  1.9466663e-05  6.5876629e-06]",22050.0
,calm,normal,male,15,stretch,"[ 1.8319770e-07 -5.1576217e-07 -4.4581395e-08 ... -1.5676295e-06
  1.2650457e-06  1.2855074e-06]",22050.0
,calm,normal,male,15,noise,"[-0.00300045  0.00055567 -0.00295984 ... -0.00019025 -0.00550312
  0.00498889]",22050.0
./Actor_15\03-01-02-01-02-01-15.wav,calm,normal,male,15,original,,
,calm,normal,male,15,pitch,"[ 2.8985347e-05  6.7462679e-05  3.8863742e-05 ... -5.7293614e-04
 -6.3484156e-04 -5.0212652e-04]",22050.0
,calm,normal,male,15,stretch,"[ 2.6697346e-05  7.0059381e-05  4.4402423e-05 ... -3.8085188e-04
 -3.9842122e-04 -3.9881712e-04]",22050.0
,calm,normal,male,15,noise,"[ 0.00621632 -0.00595096 -0.01241107 ...  0.00282909  0.00396147
 -0.00428764]",22050.0
./Actor_15\03-01-02-01-02-02-15.wav,calm,normal,male,15,original,,
,calm,normal,male,15,pitch,"[ 3.6910936e-07 -2.8112260e-07  2.0893091e-07 ... -5.7404388e-05
 -5.5168224e-05 -5.6024855e-05]",22050.0
,calm,normal,male,15,stretch,"[ 2.4166511e-07 -2.3857646e-07  2.5212660e-07 ... -7.0209203e-06
 -5.0732970e-06 -1.3550043e-05]",22050.0
,calm,normal,male,15,noise,"[ 0.00483198  0.00280409  0.002166   ... -0.00818877  0.0065341
  0.00679882]",22050.0
./Actor_15\03-01-02-02-01-01-15.wav,calm,strong,male,15,original,,
,calm,strong,male,15,pitch,"[-7.8075374e-08 -2.8539156e-07 -5.1130751e-08 ...  4.4339584e-05
  4.5490619e-05  4.3664186e-05]",22050.0
,calm,strong,male,15,stretch,"[-1.0052209e-07 -2.4444401e-07 -7.8751498e-08 ... -1.4497625e-05
 -1.9772526e-05 -1.3802863e-05]",22050.0
,calm,strong,male,15,noise,"[-0.00853274 -0.0038595   0.00524954 ...  0.00752904  0.00147207
 -0.00643864]",22050.0
./Actor_15\03-01-02-02-01-02-15.wav,calm,strong,male,15,original,,
,calm,strong,male,15,pitch,"[-6.1199986e-05 -9.5431664e-05 -9.0078960e-05 ...  2.4585202e-05
  2.4935520e-05  3.5588833e-05]",22050.0
,calm,strong,male,15,stretch,"[-6.4785781e-05 -9.6183110e-05 -8.7325127e-05 ... -2.9666187e-05
 -3.0494532e-05 -2.8491542e-05]",22050.0
,calm,strong,male,15,noise,"[ 7.32167951e-03  6.04568396e-03 -4.27323154e-04 ...  7.85336733e-03
 -6.88182038e-05  5.19430175e-03]",22050.0
./Actor_15\03-01-02-02-02-01-15.wav,calm,strong,male,15,original,,
,calm,strong,male,15,pitch,"[4.1606487e-05 6.1322819e-05 7.8525030e-05 ... 1.5032620e-05 1.6781647e-05
 1.7603357e-05]",22050.0
,calm,strong,male,15,stretch,"[4.27227278e-05 6.26190886e-05 7.01339668e-05 ... 1.95726079e-05
 1.88420581e-05 1.08406975e-05]",22050.0
,calm,strong,male,15,noise,"[ 0.00030365 -0.00315895  0.00040368 ...  0.0022498   0.00596194
  0.00831876]",22050.0
./Actor_15\03-01-02-02-02-02-15.wav,calm,strong,male,15,original,,
,calm,strong,male,15,pitch,"[-9.5245459e-06 -4.9248461e-06  1.8195931e-06 ... -5.5182636e-06
 -4.9178726e-07 -4.6049486e-06]",22050.0
,calm,strong,male,15,stretch,"[-8.5954680e-06 -8.2607348e-06  3.8727790e-06 ... -7.0394490e-05
 -6.8462963e-05 -6.2260166e-05]",22050.0
,calm,strong,male,15,noise,"[-0.00383377  0.00055551  0.00022609 ...  0.00550599  0.00231447
 -0.0088149 ]",22050.0
./Actor_15\03-01-03-01-01-01-15.wav,happy,normal,male,15,original,,
,happy,normal,male,15,pitch,"[ 1.7208451e-05  4.6570505e-05  2.9953977e-05 ... -4.1437943e-06
 -8.2456600e-06 -3.6221346e-07]",22050.0
,happy,normal,male,15,stretch,"[ 1.9843725e-05  4.2417851e-05  3.9305865e-05 ... -8.3913592e-06
 -7.1329364e-06 -1.1615913e-05]",22050.0
,happy,normal,male,15,noise,"[ 0.00609242 -0.00462629 -0.00220633 ...  0.00137643 -0.00610858
 -0.00229599]",22050.0
./Actor_15\03-01-03-01-01-02-15.wav,happy,normal,male,15,original,,
,happy,normal,male,15,pitch,"[-4.9918860e-09 -3.1728327e-08  1.4904394e-08 ...  1.0047990e-03
  1.0289724e-03  1.0241815e-03]",22050.0
,happy,normal,male,15,stretch,"[ 3.2561275e-08 -6.2655779e-08  2.0854676e-08 ... -2.0786629e-03
 -2.0811881e-03 -2.1934866e-03]",22050.0
,happy,normal,male,15,noise,"[ 0.00124153 -0.00600862  0.01199974 ... -0.00778605  0.0044216
 -0.00096636]",22050.0
./Actor_15\03-01-03-01-02-01-15.wav,happy,normal,male,15,original,,
,happy,normal,male,15,pitch,"[-3.2443106e-05 -3.0942087e-05 -3.6377918e-05 ... -1.3505851e-05
 -1.6495273e-05 -1.5606154e-05]",22050.0
,happy,normal,male,15,stretch,"[-3.3270102e-05 -3.4474262e-05 -2.8851258e-05 ... -6.6998298e-05
 -7.4118339e-05 -8.1928367e-05]",22050.0
,happy,normal,male,15,noise,"[-0.00352199 -0.00330691  0.00594218 ...  0.00424028  0.00077132
  0.00292399]",22050.0
./Actor_15\03-01-03-01-02-02-15.wav,happy,normal,male,15,original,,
,happy,normal,male,15,pitch,"[-2.4126194e-07 -8.9383548e-08  1.2146320e-05 ... -4.3546634e-06
 -8.6125801e-06 -1.0222806e-05]",22050.0
,happy,normal,male,15,stretch,"[ 1.0422990e-06 -2.3245564e-06  1.1816557e-05 ... -2.8389806e-05
 -2.9914614e-05 -2.3311632e-05]",22050.0
,happy,normal,male,15,noise,"[-0.00117747  0.00063083  0.00596123 ...  0.00442012 -0.00465898
 -0.00278601]",22050.0
./Actor_15\03-01-03-02-01-01-15.wav,happy,strong,male,15,original,,
,happy,strong,male,15,pitch,"[-3.0440224e-05 -6.0968887e-05 -5.3261509e-05 ...  1.3200792e-04
  1.3599408e-04  1.6097687e-04]",22050.0
,happy,strong,male,15,stretch,"[-3.2440621e-05 -5.8625152e-05 -5.8588626e-05 ... -3.7138335e-07
 -4.7896683e-06 -1.9438260e-06]",22050.0
,happy,strong,male,15,noise,"[-0.00047561 -0.00355788  0.00200177 ...  0.00056681  0.00031554
  0.000374  ]",22050.0
./Actor_15\03-01-03-02-01-02-15.wav,happy,strong,male,15,original,,
,happy,strong,male,15,pitch,"[-3.8539092e-06  6.9254502e-06  7.6298320e-06 ...  6.4014515e-05
  7.3901858e-05  4.9331491e-05]",22050.0
,happy,strong,male,15,stretch,"[-2.1733038e-06  2.9396767e-06  1.2781663e-05 ... -1.5358242e-05
 -1.3482037e-05 -1.2902184e-06]",22050.0
,happy,strong,male,15,noise,"[ 0.00058733  0.0046895  -0.0027263  ...  0.01200034 -0.00454955
 -0.00232322]",22050.0
./Actor_15\03-01-03-02-02-01-15.wav,happy,strong,male,15,original,,
,happy,strong,male,15,pitch,"[-2.77001927e-05 -8.41586007e-06 -8.61529406e-06 ... -1.15524035e-05
 -1.81426039e-05 -1.24966700e-05]",22050.0
,happy,strong,male,15,stretch,"[-2.8712486e-05 -1.3328000e-05 -1.1858574e-06 ...  8.4192825e-06
  8.0763311e-06  5.0064491e-06]",22050.0
,happy,strong,male,15,noise,"[ 0.00386943 -0.00339389 -0.00560595 ...  0.00288569  0.00107136
 -0.00459278]",22050.0
./Actor_15\03-01-03-02-02-02-15.wav,happy,strong,male,15,original,,
,happy,strong,male,15,pitch,"[ 3.6329042e-05  1.6734473e-05  2.9951816e-06 ... -8.2211827e-06
 -2.2022628e-05 -1.8980880e-05]",22050.0
,happy,strong,male,15,stretch,"[ 3.8218612e-05  2.2271619e-05 -3.1368847e-06 ...  3.8882714e-05
  4.1888230e-05  4.2815114e-05]",22050.0
,happy,strong,male,15,noise,"[ 0.00025389  0.0056449  -0.00390369 ...  0.00196258  0.00944318
 -0.00461756]",22050.0
./Actor_15\03-01-04-01-01-01-15.wav,sad,normal,male,15,original,,
,sad,normal,male,15,pitch,"[-2.3831151e-05 -1.0511446e-06 -9.5427022e-06 ... -1.1229963e-06
 -4.2897595e-06 -3.0170304e-06]",22050.0
,sad,normal,male,15,stretch,"[-2.5068552e-05 -4.8027518e-06 -3.1293814e-06 ...  2.2006654e-05
  2.1208145e-05  1.5048525e-05]",22050.0
,sad,normal,male,15,noise,"[-0.00090481  0.01232101 -0.00297213 ...  0.00460679  0.00252451
  0.00593921]",22050.0
./Actor_15\03-01-04-01-01-02-15.wav,sad,normal,male,15,original,,
,sad,normal,male,15,pitch,"[-9.6105621e-05 -1.7159412e-04 -1.5012997e-04 ... -3.8473379e-05
 -3.3113694e-05 -3.9282357e-05]",22050.0
,sad,normal,male,15,stretch,"[-9.9984209e-05 -1.7211329e-04 -1.5110987e-04 ... -2.4856146e-05
 -1.8614934e-05 -3.1969739e-05]",22050.0
,sad,normal,male,15,noise,"[ 6.27537721e-04 -8.34421459e-07  3.52670163e-03 ... -1.88199730e-03
  6.51404115e-03 -4.24414498e-03]",22050.0
./Actor_15\03-01-04-01-02-01-15.wav,sad,normal,male,15,original,,
,sad,normal,male,15,pitch,"[-2.5659436e-05 -1.3940813e-05 -1.7525723e-05 ...  5.2344778e-05
  5.1772084e-05  5.6912977e-05]",22050.0
,sad,normal,male,15,stretch,"[-2.6697799e-05 -1.7609445e-05 -1.0230220e-05 ... -5.4244317e-08
 -6.1561627e-06 -6.3570083e-06]",22050.0
,sad,normal,male,15,noise,"[-2.48254352e-03 -3.80554382e-03  3.31153910e-03 ... -6.19210530e-04
  1.13882158e-05 -6.21607236e-03]",22050.0
./Actor_15\03-01-04-01-02-02-15.wav,sad,normal,male,15,original,,
,sad,normal,male,15,pitch,"[ 8.0552127e-05  1.1672178e-04  1.2493107e-04 ... -4.8848357e-05
 -4.8274760e-05 -5.6222321e-05]",22050.0
,sad,normal,male,15,stretch,"[8.53311212e-05 1.16917916e-04 1.18858276e-04 ... 2.91924953e-05
 3.46429697e-05 3.67831162e-05]",22050.0
,sad,normal,male,15,noise,"[ 0.00595933 -0.00559292  0.00202994 ... -0.01031018 -0.00454949
  0.00610443]",22050.0
./Actor_15\03-01-04-02-01-01-15.wav,sad,strong,male,15,original,,
,sad,strong,male,15,pitch,"[-4.1124109e-05 -6.2913430e-05 -3.9341667e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050.0
,sad,strong,male,15,stretch,"[-4.3817978e-05 -6.3410538e-05 -4.3778629e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050.0
,sad,strong,male,15,noise,"[-0.00252903 -0.0031041  -0.00647421 ...  0.00199738  0.0055198
 -0.00383409]",22050.0
./Actor_15\03-01-04-02-01-02-15.wav,sad,strong,male,15,original,,
,sad,strong,male,15,pitch,"[ 1.4101528e-06 -1.0475798e-05 -4.8257289e-06 ...  5.4278637e-05
  6.1033719e-05  5.5503649e-05]",22050.0
,sad,strong,male,15,stretch,"[ 3.45816807e-06 -1.18349735e-05 -4.17284809e-06 ... -2.44057635e-04
 -2.35220796e-04 -2.37020315e-04]",22050.0
,sad,strong,male,15,noise,"[ 0.00018277  0.00292719 -0.00163765 ... -0.00255981  0.00621655
 -0.00595805]",22050.0
./Actor_15\03-01-04-02-02-01-15.wav,sad,strong,male,15,original,,
,sad,strong,male,15,pitch,"[-7.2731171e-05 -1.2578374e-04 -1.1932209e-04 ... -2.9405828e-05
 -3.3924804e-05 -2.5573394e-05]",22050.0
,sad,strong,male,15,stretch,"[-7.7262892e-05 -1.2290193e-04 -1.2287097e-04 ... -1.3874207e-05
 -1.9102983e-05 -4.1631338e-06]",22050.0
,sad,strong,male,15,noise,"[ 0.00441534 -0.00012408  0.00600585 ...  0.00074332 -0.00051765
  0.0004716 ]",22050.0
./Actor_15\03-01-04-02-02-02-15.wav,sad,strong,male,15,original,,
,sad,strong,male,15,pitch,"[ 9.0492199e-07 -6.8118538e-08 -1.1616151e-05 ...  1.5628780e-04
  1.0879737e-04  6.3158572e-05]",22050.0
,sad,strong,male,15,stretch,"[-5.2807155e-07  2.2358320e-06 -1.0115276e-05 ... -2.5440479e-04
 -2.3353376e-04 -1.7675293e-04]",22050.0
,sad,strong,male,15,noise,"[ 0.00587932 -0.00651099 -0.00399761 ...  0.0079116   0.00448499
 -0.00025061]",22050.0
./Actor_15\03-01-05-01-01-01-15.wav,angry,normal,male,15,original,,
,angry,normal,male,15,pitch,"[ 6.9026464e-05  5.7231769e-05  6.4154861e-05 ... -4.6443745e-08
  3.3037570e-06  4.9363998e-06]",22050.0
,angry,normal,male,15,stretch,"[7.37097434e-05 6.24021268e-05 4.87415564e-05 ... 5.87297973e-06
 3.35366394e-06 1.05213085e-05]",22050.0
,angry,normal,male,15,noise,"[ 0.00110423 -0.00443404  0.0016105  ...  0.00580061  0.00258774
 -0.00083111]",22050.0
./Actor_15\03-01-05-01-01-02-15.wav,angry,normal,male,15,original,,
,angry,normal,male,15,pitch,"[ 1.90775609e-06 -2.41447765e-06  3.93409755e-06 ... -9.72449197e-05
 -9.11804382e-05 -1.06207626e-04]",22050.0
,angry,normal,male,15,stretch,"[ 1.7753189e-07  3.7051481e-07 -1.4367863e-06 ... -1.7022399e-05
 -9.7183756e-06 -1.9579224e-05]",22050.0
,angry,normal,male,15,noise,"[-0.00287936 -0.0020097  -0.0083677  ...  0.00273701  0.00262549
 -0.00280584]",22050.0
./Actor_15\03-01-05-01-02-01-15.wav,angry,normal,male,15,original,,
,angry,normal,male,15,pitch,"[ 7.1787163e-09 -1.7756928e-09  4.7396402e-09 ... -1.8470819e-05
 -1.5832942e-05 -7.1247769e-06]",22050.0
,angry,normal,male,15,stretch,"[ 1.1619636e-08 -6.5019647e-09  8.4521243e-09 ...  2.9337036e-05
  2.6864514e-05  2.4495559e-05]",22050.0
,angry,normal,male,15,noise,"[ 0.00158465  0.00019606 -0.00139576 ...  0.00157102  0.0112051
  0.00894611]",22050.0
./Actor_15\03-01-05-01-02-02-15.wav,angry,normal,male,15,original,,
,angry,normal,male,15,pitch,"[-4.3702230e-06 -9.3360522e-06 -1.8563755e-05 ...  6.1293167e-07
 -2.1233305e-08  4.5587726e-06]",22050.0
,angry,normal,male,15,stretch,"[-4.3782975e-06 -9.2224946e-06 -1.5527125e-05 ...  5.3281647e-06
  1.1563175e-05  8.4590683e-06]",22050.0
,angry,normal,male,15,noise,"[-0.00785684 -0.001444    0.00735987 ...  0.00389506  0.00371431
  0.00505653]",22050.0
./Actor_15\03-01-05-02-01-01-15.wav,angry,strong,male,15,original,,
,angry,strong,male,15,pitch,"[-1.1391532e-05 -2.3871169e-05 -1.2389778e-05 ...  8.7546539e-07
 -1.2212568e-06 -1.4027546e-06]",22050.0
,angry,strong,male,15,stretch,"[-1.3062428e-05 -2.2052700e-05 -1.8021130e-05 ... -3.4790041e-06
  8.0316522e-07 -1.8829255e-06]",22050.0
,angry,strong,male,15,noise,"[ 0.00255683 -0.00052845  0.00943186 ...  0.00540433  0.00742013
  0.00037478]",22050.0
./Actor_15\03-01-05-02-01-02-15.wav,angry,strong,male,15,original,,
,angry,strong,male,15,pitch,"[ 1.7635719e-05  1.1841095e-05  1.9405710e-05 ... -5.4118340e-05
 -6.0654518e-05 -4.5128607e-05]",22050.0
,angry,strong,male,15,stretch,"[ 1.9721505e-05  1.1932722e-05  1.7459761e-05 ... -2.7679460e-05
 -1.6946247e-05 -6.5932827e-06]",22050.0
,angry,strong,male,15,noise,"[-0.00574012 -0.0051162   0.00280293 ...  0.0009126  -0.00438537
  0.0016033 ]",22050.0
./Actor_15\03-01-05-02-02-01-15.wav,angry,strong,male,15,original,,
,angry,strong,male,15,pitch,"[-7.6930009e-09 -4.8358579e-08 -4.9013746e-08 ...  1.3088463e-04
  1.5532027e-04  9.7065611e-05]",22050.0
,angry,strong,male,15,stretch,"[-9.90403315e-09 -3.62519579e-08 -5.56257476e-08 ...  9.11295865e-05
  1.00735575e-04  8.47438278e-05]",22050.0
,angry,strong,male,15,noise,"[ 0.00045565  0.01018447 -0.00617683 ... -0.01147229  0.00077778
  0.00128783]",22050.0
./Actor_15\03-01-05-02-02-02-15.wav,angry,strong,male,15,original,,
,angry,strong,male,15,pitch,"[-3.7020629e-05 -5.5395172e-05 -4.6706675e-05 ...  7.1335919e-05
  4.3862558e-05  2.9872508e-06]",22050.0
,angry,strong,male,15,stretch,"[-3.9071616e-05 -5.5826767e-05 -4.6369871e-05 ...  3.0341604e-05
  3.7670794e-05  3.3117900e-05]",22050.0
,angry,strong,male,15,noise,"[-0.00605473  0.00074026  0.00196102 ... -0.00118098 -0.00157953
 -0.00128924]",22050.0
./Actor_15\03-01-06-01-01-01-15.wav,fearful,normal,male,15,original,,
,fearful,normal,male,15,pitch,"[-1.3822222e-05 -1.4879174e-05 -1.6822622e-05 ... -1.2416438e-04
 -1.2254412e-04 -1.2797715e-04]",22050.0
,fearful,normal,male,15,stretch,"[-1.47856827e-05 -1.54410809e-05 -1.50998185e-05 ... -3.72263366e-06
 -1.42125518e-05 -1.56918450e-05]",22050.0
,fearful,normal,male,15,noise,"[ 0.00023133  0.00271839 -0.00256884 ... -0.00141739  0.00185198
 -0.00278842]",22050.0
./Actor_15\03-01-06-01-01-02-15.wav,fearful,normal,male,15,original,,
,fearful,normal,male,15,pitch,"[ 1.9444542e-05  2.3866840e-05  2.7163271e-05 ... -1.2986999e-05
 -1.5290429e-05 -1.3532305e-05]",22050.0
,fearful,normal,male,15,stretch,"[ 2.2111579e-05  2.2811999e-05  2.5956073e-05 ...  1.9322620e-06
 -5.6162553e-06 -1.7169261e-05]",22050.0
,fearful,normal,male,15,noise,"[ 0.00034513  0.00144805 -0.00603131 ... -0.00036216  0.00390397
  0.00142266]",22050.0
./Actor_15\03-01-06-01-02-01-15.wav,fearful,normal,male,15,original,,
,fearful,normal,male,15,pitch,"[-3.2317971e-07  4.6676402e-07 -2.1663956e-07 ... -6.4145735e-07
  6.7975077e-07 -2.6345816e-07]",22050.0
,fearful,normal,male,15,stretch,"[-2.5462865e-07  3.8508892e-07 -1.4415565e-07 ...  8.8125574e-07
  7.0280947e-07  7.5906962e-07]",22050.0
,fearful,normal,male,15,noise,"[ 0.00169927 -0.00138497 -0.00294862 ... -0.00859706  0.00313908
  0.01284678]",22050.0
./Actor_15\03-01-06-01-02-02-15.wav,fearful,normal,male,15,original,,
,fearful,normal,male,15,pitch,"[ 5.3703418e-04  8.8848232e-04  7.1876339e-04 ... -7.5414650e-06
 -1.4758552e-05 -8.6967466e-06]",22050.0
,fearful,normal,male,15,stretch,"[ 5.5506977e-04  9.0273481e-04  7.2990276e-04 ... -3.4809034e-06
 -7.5170674e-06 -1.3606036e-06]",22050.0
,fearful,normal,male,15,noise,"[-0.00540349  0.00147684 -0.0033011  ...  0.00216526 -0.00723531
  0.00292502]",22050.0
./Actor_15\03-01-06-02-01-01-15.wav,fearful,strong,male,15,original,,
